weather_data,bmppres,bmppres,bmppres,bmppres,bmptemp,bmptemp,bmptemp,bmptemp,dhthumd,dhthumd,dhthumd,dhthumd,dhttemp,dhttemp,dhttemp,dhttemp
stat_type,max,mean,min,std,max,mean,min,std,max,mean,min,std,max,mean,min,std
date,,,,,,,,,,,,,,,,
2021-06-10,100367.8,100136.05892857144,99902.0,147.1303121331262,31.5,29.41428571428571,28.72,0.7143392515328878,60.0,51.23392857142858,33.2,7.4325744399678095,32.0,30.469642857142862,30.0,0.7811794369677896
2021-06-11,100483.8,100240.7645390071,100087.8,110.79287663854407,31.919999999999998,29.01113475177305,27.860000000000003,0.9887693866250139,80.0,60.906382978723414,39.2,7.52476540125395,33.0,30.08723404255319,28.0,0.9383373699060736
2021-06-12,100716.0,100468.03859649123,100272.8,112.57034382057475,31.380000000000003,28.48042105263158,27.4,0.9110077021398025,87.0,71.57824561403507,54.8,8.476526229021669,32.0,29.015438596491233,28.0,0.881444217786041
