Time,Humidity,Temperature,BMP_temperature,Pressure
00:00:00,60.650,28.000,26.700,100665.300
00:10:00,60.550,28.000,26.700,100663.900
00:20:00,60.316,28.000,26.679,100659.053
00:30:00,60.316,28.000,26.605,100651.105
00:40:00,60.450,28.000,26.615,100643.850
00:50:00,60.368,28.000,26.600,100634.526
01:00:00,60.250,28.000,26.600,100624.250
01:10:00,60.053,28.000,26.600,100611.632
01:20:00,60.211,28.000,26.600,100602.000
01:30:00,60.600,28.000,26.540,100597.850
01:40:00,60.737,28.000,26.500,100589.474
01:50:00,60.200,28.000,26.500,100579.750
02:00:00,60.263,28.000,26.500,100570.789
02:10:00,60.150,28.000,26.500,100566.900
02:20:00,60.421,28.000,26.437,100563.000
02:30:00,59.842,28.000,26.405,100555.737
02:40:00,59.900,28.000,26.400,100550.900
02:50:00,60.000,28.000,26.400,100551.211
03:00:00,59.700,28.000,26.400,100550.200
03:10:00,59.737,28.000,26.384,100547.421
03:20:00,59.737,28.000,26.300,100544.263
03:30:00,60.000,28.000,26.300,100540.650
03:40:00,59.842,28.000,26.300,100540.947
03:50:00,59.950,28.000,26.285,100540.650
04:00:00,59.895,28.000,26.216,100539.211
04:10:00,59.850,28.000,26.200,100540.750
04:20:00,59.789,28.000,26.200,100540.000
04:30:00,59.800,28.000,26.165,100545.950
04:40:00,59.684,28.000,26.100,100547.368
04:50:00,59.895,28.000,26.100,100549.474
05:00:00,59.850,28.000,26.095,100545.500
05:10:00,59.842,27.947,26.011,100547.579
05:20:00,59.900,27.850,26.000,100554.200
05:30:00,59.789,27.737,26.000,100557.474
05:40:00,59.650,27.400,25.970,100562.050
05:50:00,59.789,27.211,25.900,100587.684
06:00:00,59.750,27.350,25.900,100605.950
06:10:00,59.684,27.053,25.900,100615.105
06:20:00,60.000,27.050,25.900,100620.800
06:30:00,59.842,27.000,25.842,100628.684
06:40:00,59.526,27.000,25.800,100641.000
06:50:00,59.850,27.000,25.800,100653.350
