Time,Humidity,Temperature,BMP_temperature,Pressure
17:00:00,60.947,29.000,27.984,100437.263
17:10:00,61.150,29.000,27.970,100452.000
17:20:00,61.737,29.000,27.937,100458.263
17:30:00,62.250,29.000,27.905,100462.450
17:40:00,62.789,29.000,27.900,100468.053
17:50:00,62.053,29.000,27.868,100471.842
18:00:00,60.800,29.000,27.820,100478.750
18:10:00,60.579,29.000,27.732,100492.895
18:20:00,60.050,29.000,27.700,100504.600
18:30:00,59.526,29.000,27.621,100523.053
18:40:00,59.684,29.000,27.600,100530.316
18:50:00,59.600,29.000,27.560,100544.300
19:00:00,60.000,29.000,27.500,100551.474
19:10:00,59.600,29.000,27.500,100554.250
19:20:00,59.579,29.000,27.463,100556.579
19:30:00,59.550,29.000,27.405,100575.400
19:40:00,59.316,29.000,27.400,100584.737
19:50:00,59.632,28.895,27.342,100600.421
20:00:00,60.250,28.500,27.300,100606.650
20:10:00,60.368,28.421,27.300,100613.474
20:20:00,60.050,28.300,27.300,100626.250
20:30:00,60.211,28.263,27.284,100639.211
20:40:00,60.250,28.200,27.245,100655.050
20:50:00,60.526,28.053,27.200,100660.053
21:00:00,60.316,28.000,27.200,100660.632
21:10:00,60.211,28.000,27.200,100665.053
21:20:00,60.450,28.000,27.125,100668.700
21:30:00,60.526,28.000,27.100,100678.632
21:40:00,60.150,28.000,27.100,100677.300
21:50:00,60.421,28.000,27.037,100681.684
22:00:00,60.450,28.000,27.010,100688.700
22:10:00,60.316,28.000,27.000,100692.316
22:20:00,60.158,28.000,27.000,100688.632
22:30:00,60.200,28.000,26.955,100691.600
22:40:00,60.474,28.000,26.905,100696.789
22:50:00,60.550,28.000,26.900,100693.450
23:00:00,60.737,28.000,26.847,100680.947
23:10:00,60.950,28.000,26.845,100682.450
23:20:00,60.684,28.000,26.805,100681.842
23:30:00,60.750,28.000,26.800,100670.150
23:40:00,60.632,28.000,26.795,100671.368
23:50:00,60.684,28.000,26.737,100665.842
