Time,Humidity,Temperature,BMP_temperature,Pressure
00:00:00,59.762,28.000,26.186,100494.667
00:10:00,59.263,28.000,26.121,100469.053
00:20:00,60.200,28.000,26.125,100470.750
00:30:00,59.895,28.000,26.111,100462.789
00:40:00,59.750,28.000,26.100,100447.100
00:50:00,59.737,28.000,26.100,100430.684
01:00:00,59.900,28.000,26.100,100425.750
01:10:00,59.842,27.947,26.089,100441.368
01:20:00,59.158,28.000,26.032,100422.105
01:30:00,59.000,28.000,26.000,100403.800
01:40:00,59.000,28.000,26.000,100396.368
01:50:00,59.000,28.000,26.000,100379.600
02:00:00,59.000,28.000,26.000,100350.579
02:10:00,59.000,27.947,25.995,100320.053
02:20:00,59.000,27.650,26.000,100315.800
02:30:00,59.000,27.842,25.953,100323.158
02:40:00,59.100,27.750,25.900,100314.050
02:50:00,59.000,27.684,25.900,100291.263
03:00:00,59.000,27.474,25.900,100286.895
03:10:00,59.000,27.250,25.900,100299.900
03:20:00,58.895,27.263,25.900,100315.737
03:30:00,59.000,27.050,25.885,100315.500
03:40:00,59.000,27.158,25.832,100299.000
03:50:00,59.000,27.000,25.800,100290.450
04:00:00,58.895,27.053,25.800,100285.684
04:10:00,59.000,27.000,25.800,100284.316
04:20:00,59.050,27.050,25.800,100292.250
04:30:00,58.842,27.000,25.795,100282.474
04:40:00,58.950,27.000,25.710,100281.550
04:50:00,59.000,27.000,25.700,100275.368
05:00:00,58.950,27.050,25.700,100280.000
05:10:00,58.579,27.000,25.700,100277.789
05:20:00,58.789,27.000,25.700,100275.579
05:30:00,58.842,27.000,25.700,100259.474
05:40:00,58.550,27.000,25.605,100256.950
05:50:00,58.895,27.000,25.600,100280.579
06:00:00,58.850,27.000,25.600,100297.100
06:10:00,58.842,27.000,25.600,100311.789
06:20:00,58.737,27.000,25.600,100314.632
06:30:00,58.700,27.050,25.575,100330.750
06:40:00,58.684,27.000,25.553,100347.211
06:50:00,58.737,27.000,25.511,100352.158
07:00:00,58.700,27.000,25.510,100370.350
07:10:00,58.368,27.000,25.500,100390.000
07:20:00,58.900,27.000,25.500,100399.750
07:30:00,58.632,27.000,25.500,100407.263
07:40:00,58.600,27.000,25.500,100417.500
07:50:00,58.526,27.000,25.500,100434.105
08:00:00,58.526,27.000,25.500,100442.526
08:10:00,58.400,27.000,25.500,100448.550
