Time,Humidity,Temperature,BMP_temperature,Pressure
00:00:00,31.400,27.300,26.550,100862.600
00:10:00,32.050,27.000,26.490,100848.700
00:20:00,32.053,27.000,26.442,100836.421
00:30:00,31.150,27.000,26.405,100823.600
00:40:00,30.421,27.000,26.326,100804.316
00:50:00,31.421,27.000,26.316,100774.526
01:00:00,31.450,27.000,26.335,100775.900
01:10:00,31.000,27.000,26.258,100766.789
01:20:00,29.950,27.000,26.240,100754.200
01:30:00,29.789,27.105,26.074,100750.632
01:40:00,28.211,27.684,26.000,100750.158
01:50:00,28.200,27.350,25.935,100746.950
02:00:00,28.211,27.105,25.884,100735.474
02:10:00,27.700,27.000,25.810,100727.150
02:20:00,28.737,27.000,25.768,100713.526
02:30:00,28.800,27.000,25.700,100706.350
02:40:00,27.579,27.000,25.663,100688.263
02:50:00,28.050,27.000,25.600,100662.200
03:00:00,27.895,27.000,25.558,100662.105
03:10:00,28.200,27.000,25.500,100663.850
03:20:00,28.632,27.000,25.474,100672.105
03:30:00,28.800,27.000,25.400,100664.450
03:40:00,29.000,27.000,25.395,100653.211
03:50:00,27.450,27.000,25.350,100657.600
04:00:00,28.316,27.000,25.300,100658.737
04:10:00,28.700,27.000,25.255,100663.200
04:20:00,27.421,27.000,25.205,100668.579
04:30:00,28.526,27.000,25.142,100658.211
04:40:00,28.700,27.000,25.100,100665.800
04:50:00,28.842,27.000,25.100,100668.526
05:00:00,29.300,26.850,25.005,100667.100
05:10:00,29.684,26.684,25.000,100676.684
05:20:00,29.700,26.300,25.000,100690.700
05:30:00,29.684,26.263,24.995,100718.737
05:40:00,30.050,26.050,24.920,100749.350
05:50:00,28.579,26.105,24.900,100768.053
06:00:00,29.737,26.053,24.884,100786.368
06:10:00,29.700,26.100,24.805,100796.700
06:20:00,28.947,26.105,24.800,100803.368
06:30:00,28.900,26.000,24.800,100819.850
06:40:00,29.895,26.000,24.795,100827.316
06:50:00,29.737,26.000,24.768,100835.895
07:00:00,29.250,26.000,24.725,100850.900
07:10:00,29.053,26.000,24.705,100862.684
07:20:00,28.842,26.000,24.711,100879.053
07:30:00,29.500,26.000,24.705,100895.700
07:40:00,29.947,26.000,24.774,100905.526
07:50:00,29.700,26.000,24.800,100923.750
08:00:00,28.947,26.000,24.800,100949.947
08:10:00,29.842,26.000,24.800,100970.632
08:20:00,30.450,26.000,24.805,100992.400
08:30:00,29.158,26.000,24.879,100997.684
08:40:00,29.900,26.000,24.895,101000.800
08:50:00,30.316,26.000,24.900,101002.789
09:00:00,29.900,26.000,25.030,101002.200
09:10:00,31.263,26.000,25.242,101006.842
09:20:00,32.053,26.211,25.384,101014.105
09:30:00,31.650,26.900,25.425,101021.850
09:40:00,31.789,27.000,25.542,100997.895
