Time,Humidity,Temperature,BMP_temperature,Pressure
00:00:00,57.619,28.085,27.264,100627.263
01:00:00,58.821,28.009,27.126,100575.795
02:00:00,58.914,28.000,26.980,100538.086
03:00:00,58.966,28.000,26.834,100506.162
04:00:00,58.836,28.000,26.684,100512.672
05:00:00,58.897,28.000,26.548,100556.448
06:00:00,59.017,28.000,26.411,100612.552
07:00:00,59.513,28.000,26.396,100682.444
08:00:00,59.629,28.000,26.578,100717.733
09:00:00,61.474,28.000,26.961,100751.060
10:00:00,61.078,28.000,27.262,100737.216
11:00:00,60.164,28.371,27.486,100671.034
12:00:00,59.466,28.741,27.474,100601.724
13:00:00,60.060,29.000,27.757,100507.741
14:00:00,59.641,29.000,27.960,100426.333
15:00:00,59.718,29.000,28.049,100397.308
16:00:00,59.086,29.034,28.032,100415.828
17:00:00,58.121,29.000,27.969,100458.138
18:00:00,57.371,29.026,27.969,100518.060
19:00:00,55.974,29.284,27.616,100592.948
20:00:00,57.513,28.453,27.419,100668.607
21:00:00,57.724,28.784,27.544,100694.034
22:00:00,56.586,28.991,27.289,100692.267
23:00:00,57.017,28.069,26.898,100671.767
