Time,Humidity,Temperature,BMP_temperature,Pressure
00:00:00,85.000,30.000,28.891,100430.909
00:05:00,85.000,30.000,28.840,100430.900
00:10:00,85.000,30.000,28.800,100429.778
00:15:00,85.000,30.000,28.800,100430.500
00:20:00,85.000,30.000,28.800,100422.500
00:25:00,85.000,30.000,28.740,100423.500
00:30:00,85.000,30.000,28.700,100418.222
00:35:00,85.000,30.000,28.700,100415.900
00:40:00,85.000,30.000,28.670,100415.600
00:45:00,85.000,30.000,28.600,100412.000
00:50:00,85.000,30.000,28.600,100405.200
00:55:00,85.000,30.000,28.600,100404.800
01:00:00,85.000,30.000,28.600,100395.333
01:05:00,85.000,30.000,28.560,100394.000
01:10:00,85.000,30.000,28.500,100393.200
01:15:00,85.000,30.000,28.500,100389.600
01:20:00,85.000,30.000,28.500,100392.556
01:25:00,85.000,30.000,28.500,100392.300
01:30:00,85.000,30.000,28.500,100392.700
01:35:00,85.000,30.000,28.456,100385.889
01:40:00,85.000,30.000,28.400,100382.200
01:45:00,85.000,30.000,28.400,100379.000
01:50:00,85.000,30.000,28.400,100374.600
01:55:00,85.000,30.000,28.400,100372.222
02:00:00,85.000,30.000,28.400,100371.100
02:05:00,85.000,30.000,28.330,100366.700
02:10:00,85.000,30.000,28.300,100361.500
02:15:00,85.000,30.000,28.300,100358.556
02:20:00,85.000,30.000,28.300,100358.100
02:25:00,85.000,30.000,28.300,100356.100
02:30:00,85.000,30.000,28.300,100353.111
02:35:00,85.000,30.000,28.300,100354.600
02:40:00,85.000,30.000,28.300,100348.900
02:45:00,85.000,29.900,28.290,100344.500
02:50:00,85.000,30.000,28.244,100339.778
02:55:00,85.000,30.000,28.200,100342.000
03:00:00,85.000,30.000,28.200,100337.400
03:05:00,85.000,30.000,28.200,100336.700
03:10:00,85.111,29.778,28.200,100339.667
03:15:00,85.000,29.900,28.200,100340.800
03:20:00,85.100,30.000,28.170,100342.700
03:25:00,85.000,30.000,28.100,100345.111
03:30:00,85.100,29.900,28.100,100350.900
03:35:00,85.100,29.500,28.100,100356.800
03:40:00,85.200,29.800,28.060,100357.300
03:45:00,85.222,29.889,28.011,100362.111
03:50:00,85.100,29.500,28.000,100361.500
03:55:00,85.200,29.300,28.000,100362.200
04:00:00,85.444,29.444,28.000,100356.889
04:05:00,85.500,29.400,28.000,100365.100
04:10:00,85.300,29.500,27.990,100362.800
04:15:00,85.300,29.400,27.970,100368.900
04:20:00,85.444,29.333,27.900,100370.111
04:25:00,83.700,29.200,27.900,100371.200
04:30:00,85.400,29.100,27.900,100374.000
04:35:00,85.000,29.222,27.900,100375.778
04:40:00,85.700,29.100,27.880,100371.400
04:45:00,85.500,29.000,27.870,100375.400
04:50:00,85.700,29.000,27.800,100381.600
04:55:00,85.778,29.111,27.800,100381.889
05:00:00,86.000,29.000,27.800,100384.800
05:05:00,86.000,29.000,27.800,100389.800
05:10:00,86.000,29.000,27.800,100394.556
05:15:00,86.000,29.000,27.700,100392.900
05:20:00,86.000,29.000,27.700,100394.900
05:25:00,86.000,29.000,27.700,100398.889
05:30:00,86.000,29.000,27.700,100401.200
05:35:00,86.000,29.000,27.700,100409.700
05:40:00,86.000,29.000,27.700,100420.556
05:45:00,86.000,29.000,27.670,100428.700
05:50:00,86.000,29.000,27.640,100434.500
05:55:00,86.000,29.000,27.600,100445.300
06:00:00,86.000,29.000,27.622,100451.778
06:05:00,86.000,29.000,27.600,100459.000
06:10:00,86.000,29.000,27.600,100467.200
06:15:00,86.000,29.000,27.600,100475.222
06:20:00,86.000,29.000,27.600,100486.700
06:25:00,86.000,29.000,27.600,100493.200
06:30:00,86.000,29.000,27.530,100496.500
06:35:00,86.000,29.000,27.522,100499.333
06:40:00,86.000,29.000,27.500,100506.200
06:45:00,86.000,29.000,27.500,100509.800
06:50:00,86.000,29.000,27.500,100518.100
06:55:00,86.000,29.000,27.500,100525.556
07:00:00,86.000,29.000,27.500,100536.500
07:05:00,86.000,29.000,27.500,100540.400
07:10:00,86.000,29.000,27.500,100542.111
07:15:00,86.000,29.000,27.500,100545.700
07:20:00,86.000,29.000,27.500,100553.900
07:25:00,86.000,29.000,27.500,100556.200
07:30:00,86.111,28.889,27.500,100556.222
07:35:00,86.000,29.000,27.500,100559.600
07:40:00,86.100,28.900,27.500,100569.400
07:45:00,86.000,29.000,27.500,100573.556
07:50:00,86.000,29.000,27.520,100581.300
07:55:00,86.000,29.000,27.580,100582.700
08:00:00,86.000,29.000,27.600,100580.200
08:05:00,86.000,29.000,27.611,100581.000
08:10:00,86.000,29.000,27.700,100579.900
08:15:00,86.000,29.000,27.700,100583.800
08:20:00,86.000,29.000,27.767,100583.111
08:25:00,86.000,29.000,27.800,100585.300
08:30:00,85.900,29.000,27.800,100586.600
08:35:00,86.000,29.000,27.820,100585.600
08:40:00,86.000,29.000,27.878,100590.222
08:45:00,86.000,29.000,27.900,100590.800
08:50:00,86.000,29.000,27.900,100598.100
08:55:00,86.000,29.000,27.889,100605.222
09:00:00,86.000,29.000,27.900,100608.800
09:05:00,86.100,28.900,28.040,100605.800
09:10:00,86.000,29.000,28.190,100609.700
09:15:00,86.000,29.000,28.222,100616.000
09:20:00,86.100,28.900,28.230,100622.000
09:25:00,86.100,28.900,28.270,100623.400
09:30:00,85.900,29.000,28.290,100625.300
09:35:00,86.000,29.000,28.333,100625.778
09:40:00,86.000,29.000,28.400,100622.000
09:45:00,86.000,29.000,28.520,100623.300
09:50:00,86.000,29.100,28.620,100623.500
09:55:00,86.000,29.111,28.722,100621.222
10:00:00,85.900,29.800,28.800,100620.200
10:05:00,86.000,30.000,28.900,100625.500
10:10:00,85.500,30.000,28.940,100617.000
10:15:00,84.900,29.900,28.960,100609.300
10:20:00,86.000,29.889,29.000,100608.111
10:25:00,86.000,30.000,28.910,100602.800
10:30:00,86.000,30.000,28.900,100600.000
10:35:00,86.000,30.000,28.900,100595.900
10:40:00,86.000,30.000,28.900,100589.778
10:45:00,86.000,30.000,28.950,100589.000
10:50:00,86.000,30.000,28.900,100582.900
10:55:00,86.000,30.000,28.900,100571.000
11:00:00,86.000,30.000,28.900,100557.889
11:05:00,86.000,30.000,28.900,100550.200
11:10:00,86.000,30.000,28.900,100542.700
11:15:00,86.000,30.000,28.900,100532.200
11:20:00,86.000,30.000,28.989,100525.889
11:25:00,86.000,30.000,29.040,100525.800
11:30:00,86.000,30.000,29.110,100514.400
11:35:00,85.800,30.000,29.280,100503.700
11:40:00,84.222,30.000,29.322,100492.000
11:45:00,86.000,30.000,29.360,100488.300
11:50:00,85.400,30.000,29.450,100480.300
11:55:00,85.889,30.000,29.489,100474.111
12:00:00,86.000,30.000,29.500,100465.900
12:05:00,86.000,30.000,29.500,100459.600
12:10:00,86.000,30.000,29.470,100451.400
12:15:00,86.000,30.000,29.456,100450.556
12:20:00,86.000,30.000,29.500,100446.700
12:25:00,86.000,30.000,29.500,100441.800
12:30:00,86.000,30.000,29.478,100441.000
12:35:00,86.000,30.000,29.410,100435.100
12:40:00,86.000,30.000,29.450,100417.600
12:45:00,86.000,30.000,29.450,100414.300
12:50:00,86.000,30.000,29.467,100408.444
12:55:00,86.000,30.000,29.580,100398.800
13:00:00,86.000,30.000,29.560,100388.800
13:05:00,86.000,30.000,29.600,100382.100
13:10:00,86.000,30.000,29.578,100380.333
13:15:00,86.000,30.000,29.560,100376.000
13:20:00,86.000,30.000,29.600,100363.300
13:25:00,86.000,30.000,29.600,100357.222
13:30:00,86.000,30.000,29.580,100346.200
13:35:00,86.000,30.000,29.670,100339.000
13:40:00,86.000,30.000,29.750,100339.700
13:45:00,86.000,30.000,29.811,100335.778
13:50:00,85.900,30.100,29.820,100324.100
13:55:00,86.000,30.000,29.890,100310.000
14:00:00,86.000,30.000,29.956,100301.444
14:05:00,85.900,30.100,30.000,100293.800
14:10:00,85.700,30.300,30.000,100294.300
14:15:00,85.900,30.100,30.020,100288.300
14:20:00,85.778,30.222,30.033,100279.000
14:25:00,85.500,30.500,30.020,100276.000
14:30:00,85.000,31.000,29.910,100267.000
14:35:00,85.000,31.000,29.900,100259.333
14:40:00,85.000,31.000,29.850,100253.400
14:45:00,85.100,30.900,29.790,100245.800
14:50:00,85.200,30.800,29.790,100240.900
14:55:00,85.333,30.667,29.767,100234.111
15:00:00,85.000,31.000,29.700,100234.500
15:05:00,85.100,30.900,29.730,100228.900
15:10:00,85.300,30.700,29.800,100222.000
15:15:00,85.333,30.667,29.900,100218.000
15:20:00,85.800,30.200,30.150,100216.200
15:25:00,85.700,30.300,30.100,100218.400
15:30:00,85.500,30.500,30.100,100222.200
15:35:00,85.667,30.333,30.100,100217.222
15:40:00,85.200,30.800,30.150,100221.100
15:45:00,85.200,30.800,30.200,100218.500
15:50:00,85.000,31.000,30.167,100223.556
15:55:00,85.100,30.900,30.170,100224.900
16:00:00,85.000,31.000,30.200,100227.700
16:05:00,85.000,31.000,30.200,100225.333
16:10:00,85.000,31.000,30.200,100224.400
16:15:00,85.000,31.000,30.250,100224.300
16:20:00,85.000,31.000,30.230,100232.000
16:25:00,85.000,31.000,30.200,100227.222
16:30:00,85.000,31.000,30.210,100232.400
16:35:00,85.000,31.000,30.220,100246.900
16:40:00,85.000,31.000,30.200,100254.889
16:45:00,85.000,31.000,30.100,100259.200
16:50:00,85.200,30.800,30.070,100250.000
16:55:00,85.000,30.778,30.178,100254.889
17:00:00,82.800,31.000,30.200,100261.600
17:05:00,81.200,31.000,30.210,100269.800
17:10:00,81.500,31.000,30.210,100264.600
17:15:00,82.667,30.889,30.200,100262.111
17:20:00,85.000,31.000,30.200,100258.400
17:25:00,85.000,31.000,30.220,100264.800
17:30:00,85.000,31.000,30.200,100269.900
17:35:00,85.222,30.778,30.044,100268.667
17:40:00,83.100,30.500,30.090,100275.300
17:45:00,83.800,31.000,30.160,100278.700
17:50:00,82.556,31.000,30.189,100285.333
17:55:00,84.900,30.900,30.200,100286.700
18:00:00,85.000,31.000,30.200,100291.600
18:05:00,85.000,31.000,30.200,100293.556
18:10:00,85.000,31.000,30.200,100294.800
18:15:00,85.000,31.000,30.200,100299.300
18:20:00,85.000,31.000,30.200,100307.222
18:25:00,85.000,31.000,30.130,100308.900
18:30:00,85.000,31.000,30.100,100315.100
18:35:00,85.000,31.000,30.100,100318.222
18:40:00,85.000,31.000,30.100,100324.900
18:45:00,85.100,30.900,30.030,100325.800
18:50:00,85.300,30.700,30.060,100333.200
18:55:00,85.333,30.667,30.067,100337.111
19:00:00,85.400,30.600,30.020,100336.000
19:05:00,85.500,30.500,30.000,100335.300
19:10:00,85.500,30.500,30.000,100344.600
19:15:00,85.778,30.222,30.000,100356.222
19:20:00,85.800,30.200,30.000,100370.200
19:25:00,85.800,30.200,29.960,100377.500
19:30:00,85.889,30.111,29.911,100381.333
19:35:00,85.900,30.100,29.900,100391.900
19:40:00,84.700,30.900,29.860,100404.200
