Time,Humidity,Temperature,BMP_temperature,Pressure
10:00:00,28.000,28.000,27.410,101099.400
10:05:00,23.000,28.000,27.430,101095.800
10:10:00,17.556,28.000,27.478,101086.333
10:15:00,17.100,28.000,27.440,101084.000
10:20:00,17.300,28.000,27.510,101082.000
10:25:00,17.000,28.000,27.540,101081.300
10:30:00,17.889,28.000,27.567,101079.778
10:35:00,17.400,28.000,27.580,101079.300
10:40:00,17.200,28.000,27.600,101086.500
10:45:00,17.700,28.000,27.580,101073.500
10:50:00,17.111,28.000,27.611,101067.667
10:55:00,17.000,28.000,27.700,101067.600
11:00:00,17.100,28.000,27.750,101065.400
11:05:00,16.700,28.300,27.830,101053.500
11:10:00,16.778,28.222,27.856,101055.000
11:15:00,16.400,28.600,27.900,101048.000
11:20:00,16.000,29.000,27.950,101038.300
11:25:00,16.000,29.000,28.010,101033.600
11:30:00,16.000,29.000,28.033,101024.222
11:35:00,16.000,29.000,28.070,101013.700
11:40:00,16.000,29.000,28.000,101010.400
11:45:00,16.000,29.000,28.020,101003.800
11:50:00,16.000,29.000,28.022,100999.667
11:55:00,16.000,29.000,28.000,100997.700
12:00:00,16.000,29.000,28.060,100991.800
12:05:00,16.000,29.000,28.000,100989.500
12:10:00,16.000,29.000,28.033,100985.444
12:15:00,16.000,29.000,28.020,100983.700
12:20:00,16.000,29.100,28.040,100975.700
12:25:00,16.000,29.100,28.000,100972.600
12:30:00,16.000,29.000,28.078,100972.667
12:35:00,15.900,29.100,28.100,100959.300
12:40:00,16.000,29.000,28.100,100953.900
12:45:00,16.000,29.300,28.100,100948.300
12:50:00,16.000,29.111,28.133,100946.444
12:55:00,15.900,29.700,28.190,100937.000
13:00:00,15.900,29.200,28.290,100933.200
13:05:00,16.000,29.000,28.440,100923.700
13:10:00,16.000,29.111,28.500,100928.444
13:15:00,16.000,29.900,28.580,100921.000
13:20:00,16.000,30.000,28.640,100918.300
13:25:00,16.000,30.000,28.711,100914.556
13:30:00,16.000,30.000,28.760,100904.800
13:35:00,16.000,30.000,28.750,100896.900
13:40:00,15.900,30.000,28.810,100887.000
13:45:00,15.111,30.000,28.767,100876.000
13:50:00,14.800,30.000,28.710,100862.100
13:55:00,15.200,30.000,28.530,100847.800
14:00:00,15.111,30.000,28.500,100833.556
14:05:00,15.300,30.000,28.570,100827.600
14:10:00,15.100,30.000,28.500,100821.000
14:15:00,15.444,30.000,28.589,100815.889
14:20:00,15.200,30.000,28.590,100812.900
14:25:00,15.600,30.000,28.600,100806.800
14:30:00,16.000,30.000,28.678,100803.111
14:35:00,16.000,30.000,28.760,100797.600
